ID,a,e,i,Omega,omega,M,q,Q,period_yr,match_full_name,pdes,spkid,kind,sbdb_class,pha,H,diameter_km,moid_au,data_arc_d,n_obs,condition_code,first_obs,last_obs,soln_date,orbit_id,sbdb_epoch_jd,sbdb_a,sbdb_e,sbdb_i,sbdb_om,sbdb_w,sbdb_ma,match_dist,second_best,second_dist,dM_sbdb,hz_a,hz_e,hz_i,hz_om,hz_w,hz_ma,hz_da,hz_de,hz_di,hz_dom,hz_dw,hz_dM,hz_maxdev
266,1.8534617,0.5713813,5.70303,6.10124,79.73389,221.26848,0.7944283443537901,2.91249505564621,2.5233379785353884,620092 (2015 HB10),620092,20620092,an,APO,Y,18.35,,.026399,3778,534,0,2015-01-23,2025-05-28,2025-05-28 06:22:12,106,2461200.5,1.853461747462785,0.5713813405477431,5.703030854083145,6.101226271403336,79.7339071716529,221.2684783728324,0.0011040846491667433,(2022 SG12),190.82340173561008,-1.6271676201995433e-06,1.853461747572944,0.5713813405685138,5.703030854152886,6.101226268016851,79.73390717779631,221.2684783553345,4.757294402857326e-08,4.056851377054471e-08,8.541528861982783e-07,-1.373198315945956e-05,1.717779630894256e-05,-1.6446655024537904e-06,1.717779630894256e-05
267,1.4525646,0.7875134,5.44387,160.47465,108.05991,51.97965,0.30865051313436,2.59647868686564,1.7506655426068867,194268 (2001 UY4),194268,20194268,an,APO,Y,18.36,1.244,.0257362,8860,749,0,2001-10-16,2026-01-18,2026-04-10 06:57:42,131,2461200.5,1.452564562575795,0.7875133641854537,5.443867680562751,160.4746281451537,108.059922275752,51.97965146787623,0.0012612698978630337,(2017 BY93),546.3255443063489,1.4678762454423122e-06,1.452564562591819,0.7875133642156897,5.443867681442395,160.4746281093475,108.0599223137094,51.97965143545166,-3.7408180997289264e-08,-3.578431029271911e-08,-2.3185576054629564e-06,-2.1890652504907848e-05,1.231370939080989e-05,1.4354516508774395e-06,2.1890652504907848e-05
268,2.2851226,0.5645735,14.38466,116.19778,202.83046,177.43219,0.9950029357889,3.5752422642110995,3.4543334515638033,(2017 HT2),2017 HT2,50774088,au,APO,Y,18.36,,.00653112,3626,124,0,2015-01-17,2024-12-21,2024-12-22 05:25:24,27,2461200.5,2.285122588458576,0.5645735231203485,14.38465484890891,116.19777180534,202.8304600485254,177.4321960922299,0.0004863052256170046,(2017 LC),265.6086932243306,6.092229909882008e-06,2.285122588577641,0.5645735231620388,14.38465485099918,116.1977718144572,202.830460050431,177.4321960977437,-1.142235861451013e-08,2.3162038842450272e-08,-5.149000820381389e-06,-8.18554281067918e-06,5.0430998044248554e-08,6.097743721511506e-06,8.18554281067918e-06
269,1.0462949,0.2614281,13.47265,104.47484,294.31512,219.55501,0.7727640122533099,1.31982578774669,1.0702399606397555,263976 (2009 KD5),263976,20263976,an,APO,Y,18.35,0.785,.0484113,27806,2464,0,1950-05-19,2026-07-05,2026-07-14 06:53:42,JPL 305,2461200.5,1.046294874521979,0.2614281576825704,13.47265899466461,104.4748325131098,294.3151299577127,219.5550142503858,0.0007773301374921468,(2022 AQ),322.98531628413406,4.25038578555359e-06,1.046294874500353,0.2614281576565584,13.47265899457166,104.4748325139383,294.3151299598367,219.5550142720724,-2.549964683851158e-08,5.765655841649675e-08,8.99457165992601e-06,-7.486061690542556e-06,9.959836745565553e-06,4.272072402500271e-06,9.959836745565553e-06
270,1.6131222,0.4573236,7.03616,90.70575,25.18669,271.98435,0.8754033482560799,2.35084105174392,2.04880630557826,837449 (2013 NJ10),837449,20837449,an,APO,Y,18.36,,.0460948,4399,105,0,2013-07-04,2025-07-20,2026-08-27 06:26:46,JPL 28,2461200.5,1.613122200145131,0.457323240185941,7.036186279356169,90.7056269806599,25.18686423872951,271.9843185639076,0.010769243626557118,(2014 YP34),261.1432996856633,-3.143609239941725e-05,1.613122200203501,0.4573232401682927,7.036186278868728,90.7056269780799,25.18686424854643,271.9843185438449,2.0350099383392717e-10,-3.598317073194579e-07,2.6278868728191185e-05,-0.0001230219201033833,0.000174248546443323,-3.1456155113573914e-05,0.000174248546443323
271,1.7609225,0.4444335,15.73453,210.87182,191.27555,236.60693,0.9783095500962501,2.5435354499037497,2.3367398447619396,244977 (2004 BE68),244977,20244977,an,APO,Y,18.36,0.495,.0108974,8201,548,0,2004-01-27,2026-07-11,2026-07-12 06:19:38,JPL 117,2461200.5,1.760922497989773,0.4444334023304107,15.73452772168867,210.8718273919812,191.2755360416746,236.6069344427213,0.0008214796271618606,(2011 QZ13),293.1782256230014,4.4427212912978575e-06,1.760922497859931,0.4444334023064787,15.73452772264581,210.8718273951949,191.2755360332403,236.6069345231977,-2.1400690108919207e-09,-9.769352127264597e-08,-2.2773541896725646e-06,7.395194899117996e-06,-1.3966759723871291e-05,4.52319770261056e-06,1.3966759723871291e-05
272,1.0011647,0.6323842,2.63724,19.28184,200.25742,283.91195,0.36804396212226004,1.6342854378777398,1.00174755859858,255071 (2005 UH6),255071,20255071,an,APO,Y,18.37,,.0231996,8484,164,1,2002-10-26,2026-01-17,2026-01-18 05:24:52,57,2461200.5,1.001164659152235,0.6323848915247215,2.6372228595184,19.28199137340721,200.2572084239304,283.9119472421434,0.013108960244094556,(2022 YC5),545.2568145576594,-2.7578565777730546e-06,1.001164659169937,0.6323848915095049,2.637222861409076,19.28199138782776,200.2572084104906,283.9119471759486,-4.083006288624347e-08,6.915095049908615e-07,-1.7138590923782004e-05,0.00015138782777057713,-0.00021158950940503019,-2.824051364314073e-06,0.00021158950940503019
273,1.0798307,0.3558265,10.31047,234.38229,289.53049,130.59771,0.69559832142645,1.46406307857355,1.1221050210660386,11500 Tomaiyowit (1989 UR),11500,20011500,an,APO,Y,18.38,0.738,.0342305,13456,1242,0,1989-10-25,2026-08-28,2026-08-29 06:18:21,JPL 230,2461200.5,1.079830695513112,0.3558264987567943,10.31047640835043,234.3822943544656,289.530478484904,130.5977315997939,0.000693967375614683,(2011 WR2),207.687435441183,2.159979388238753e-05,1.079830695510132,0.3558264987741841,10.31047640817544,234.3822943538859,289.530478502795,130.5977314391116,-4.4898680329197305e-09,-1.225815893235449e-09,6.408175439176489e-06,4.353885884711417e-06,-1.1497204980059905e-05,2.1439111606014194e-05,2.1439111606014194e-05
274,1.9415749,0.5246188,9.1404,308.19497,38.36743,78.22634,0.9229882058518799,2.9601615941481203,2.7053983662726084,457768 (2009 KN4),457768,20457768,an,APO,Y,18.38,,.0103743,8564,260,0,2001-12-18,2025-05-30,2025-05-30 06:21:00,69,2461200.5,1.941574883035351,0.5246188023070256,9.140394956254884,308.1949900796415,38.36741016806054,78.22634039204492,0.0014335801561578179,(2025 OY8),101.97624819455369,3.9204491031341604e-07,1.941574883144,0.5246188023444267,9.140394954932079,308.1949900657311,38.36741017175116,78.22634029813202,-1.68559999291773e-08,2.3444266528116486e-09,-5.045067920761426e-06,2.0065731064278225e-05,-1.9828248838393847e-05,2.981320221806527e-07,2.0065731064278225e-05
275,2.1642406,0.6038118,23.29362,344.4869,122.66643,257.42502,0.85744658768092,3.4710346123190794,3.1838918691057896,612813 (2004 RF84),612813,20612813,an,APO,Y,18.38,,.0332921,6998,492,0,2004-09-10,2023-11-08,2025-03-12 06:20:45,104,2461200.5,2.164240560686904,0.6038118049631487,23.29361272633843,344.4868970374175,122.666424408207,257.4250222927233,0.00048375824794491545,23548 (1994 EF2),238.16766249054987,2.2927233089831134e-06,2.164240560561725,0.6038118048969707,23.2936127272978,344.4868970281667,122.6664244075441,257.4250222680224,-3.9438274868075496e-08,4.896970717815918e-09,-7.2727022022434085e-06,-2.9718332825723337e-06,-5.592455920577777e-06,2.2680223992210813e-06,5.592455920577777e-06
276,2.3588705,0.5957228,6.73598,0.07695,336.92428,222.78244,0.9536375609026,3.7641034390973998,3.62289834820305,614470 Flordeneu (2009 ST19),614470,20614470,an,APO,Y,18.38,,.0114633,9559,439,0,1998-11-19,2025-01-20,2025-01-20 06:00:00,80,2461200.5,2.358870473111591,0.5957228081756044,6.735981084350409,0.0769557151026388,336.9242631931533,222.78244323851,0.0008898095997915114,(2019 SR6),200.24843590019327,3.2385100041665282e-06,2.358870474035629,0.5957228081558248,6.735981081224336,0.07695572964486283,336.9242631855292,222.7824429634278,-2.5964371097586536e-08,8.155824793298905e-09,1.081224336729747e-06,5.72964486877936e-06,-1.6814470825465833e-05,2.963427789381967e-06,1.6814470825465833e-05
277,2.0579468,0.5333723,40.35278,58.22184,0.56745,190.73985,0.9602949820063599,3.1555986179936397,2.952236976494155,531914 (2013 BW76),531914,20531914,an,APO,Y,18.41,,.0281786,4321,185,0,2013-01-22,2024-11-21,2026-05-19 06:48:54,50,2461200.5,2.057946790949238,0.5333722447720356,40.35277879430658,58.22184485999693,0.5674674739398139,190.7398459027777,0.0009155938106644851,(2014 WD120),653.4128079995024,-4.09722230187981e-06,2.057946791203936,0.53337224475643,40.35277879106019,58.22184486272551,0.5674674709080402,190.7398458706246,-8.796063877269944e-09,-5.524357005182168e-08,-1.208939814034693e-06,4.862725518250954e-06,1.7470908034056265e-05,-4.1293753838544944e-06,1.7470908034056265e-05
278,2.3312231,0.8971259,8.35561,297.22413,233.21614,305.60595,0.2398224783117099,4.42262372168829,3.559391481904633,(2001 VB),2001 VB,50092442,au,APO,Y,18.4,,.0224824,7,53,9,2001-11-04,2001-11-11,2021-04-14 21:14:32,JPL 15,2452220.5,2.391957728971717,0.9001705334418848,9.527297561948233,306.0430969436798,224.3808934950797,349.8424274581371,629.8787983220526,(2024 YB3),663.5509975890149,,2.397068651778091,0.1986630249743409,2.242240641263591,352.7781760034447,29.37435795050557,255.8583791332946,0.06584555177809115,-0.6984628750256592,-6.11336935873641,55.55404600344468,156.15821795050556,-49.747570866705416,156.15821795050556
279,1.8785895,0.6542666,7.14292,178.12913,284.6217,101.58131,0.6494911350392999,3.1076878649607003,2.574825703699496,152770 (1999 RR28),152770,20152770,an,APO,Y,18.41,,.0164977,13198,721,0,1987-04-20,2023-06-08,2024-12-06 05:56:23,134,2461200.5,1.878589534875765,0.6542665865719574,7.142919844563958,178.1291196802012,284.6217095096789,101.5813125433317,0.0007030850383122559,(2026 FW5),284.4517249943399,2.5433317034639913e-06,1.878589534683433,0.6542665865191053,7.142919842395724,178.1291197337528,284.6217094570488,101.5813124923856,3.468343301449295e-08,-1.3480894733852722e-08,-1.5760427629629703e-07,-1.0266247215895419e-05,9.457048804506485e-06,2.492385590358026e-06,1.0266247215895419e-05
280,1.4898909,0.3766319,36.78219,164.91856,342.88937,212.02017,0.92875045954029,2.0510313404597103,1.8185770301184006,288807 (2004 RW164),288807,20288807,an,APO,N,18.41,,.0512824,8095,278,0,2002-09-04,2024-11-02,2024-11-02 06:56:23,62,2461200.5,1.489890920503364,0.3766319342376226,36.78219359952344,164.9185581025591,342.8893797750118,212.0201545562267,0.0005342083052088464,(2000 EC104),586.2874739364484,-1.5443773321521803e-05,1.489890920520733,0.3766319342775674,36.78219359932281,164.9185581019776,342.8893797737802,212.0201545345671,2.052073289071643e-08,3.427756739560195e-08,3.599322809577643e-06,-1.8980224183451355e-06,9.77378022071207e-06,-1.5465432909422816e-05,1.5465432909422816e-05
281,1.2314876,0.4863989,21.38605,21.49671,87.27348,151.67492,0.63249338599636,1.8304818140036399,1.3666114807110923,436774 (2012 KY3),436774,20436774,an,APO,Y,18.41,,.0240479,4854,209,0,2012-05-16,2025-08-30,2026-06-16 11:32:22,JPL 68,2461200.5,1.231487594041805,0.4863988478710701,21.38605200220648,21.49670965288369,87.27347470579447,151.6749251319987,0.00030215895441406136,(2024 GN1),386.7286765510144,5.1319987051101634e-06,1.231487594071103,0.4863988478741954,21.38605200176332,21.49670964920178,87.27347470784181,151.6749250606181,-5.928896928963923e-09,-5.212580461710914e-08,2.001763320436112e-06,-3.5079821714134596e-07,-5.292158192560237e-06,5.060618121888183e-06,5.292158192560237e-06
282,2.8622597,0.6655032,31.15841,137.24402,32.40405,43.30448,0.9574167104189601,4.76710268958104,4.842432255537797,(2016 BZ14),2016 BZ14,50740951,au,APO,Y,18.44,1.214,.031736,3835,548,0,2016-01-18,2026-07-19,2026-07-20 06:21:01,JPL 99,2461200.5,2.862259733478765,0.6655031930435732,31.15840355523475,137.2440128867767,32.40405969583934,43.30447795831672,0.000683132497557387,(2025 AG5),384.33426935869585,-2.041683274001116e-06,2.862259732267013,0.6655031931217076,31.15840355616481,137.2440128753128,32.40405969655733,43.30447820603582,3.226701306147106e-08,-6.878292380108064e-09,-6.443835189884339e-06,-7.124687215309677e-06,9.696557327742994e-06,-1.793964173657514e-06,9.696557327742994e-06
283,1.6012102,0.3935463,8.07603,111.95181,136.69473,46.4839,0.9710598502677399,2.23136054973226,2.0261543297033993,417612 (2006 WQ29),417612,20417612,an,APO,Y,18.43,,.0202646,8068,207,1,2002-12-03,2025-01-04,2025-03-04 07:00:46,59,2461200.5,1.601210129295501,0.3935443626803733,8.076013651487893,111.9518092897193,136.6951245203756,46.4834124968952,0.02011971896575823,(2019 NY1),207.07877682936083,-0.0004875031048072742,1.601210129323397,0.3935443626623734,8.076013651853739,111.9518092852085,136.6951245296627,46.48341241751469,-7.067660301451895e-08,-1.9373376266007547e-06,-1.6348146260725116e-05,-7.147914971028513e-07,0.00039452966271369405,-0.000487582485305893,0.000487582485305893
284,2.0839918,0.6247885,1.79833,271.37599,90.51293,226.65995,0.7819376892657002,3.3860459107343,3.0084583868225243,463387 (2013 CT82),463387,20463387,an,APO,Y,18.44,,.0129653,4406,147,0,2013-02-08,2025-03-03,2025-03-03 05:38:22,46,2461200.5,2.083991804245849,0.6247884104536843,1.798334081097367,271.3762754461036,90.51267133598067,226.6599318768595,0.01926240153665748,(2007 YP56),245.0309149327898,-1.8123140506531854e-05,2.083991804407812,0.6247884104700702,1.798334080395682,271.3762753903931,90.5126713937764,226.6599318911577,4.407811893258895e-09,-8.9529929803156e-08,4.080395682004578e-06,0.00028539039311681336,-0.00025860622361051355,-1.8108842311903572e-05,0.00028539039311681336
285,1.806807,0.4745797,35.13666,193.47036,135.81748,157.21145,0.9493330759820999,2.6642809240179,2.4286651818949108,881303 (2015 FS332),881303,20881303,an,APO,Y,18.44,,.0403125,3910,526,0,2015-03-28,2025-12-10,2026-03-14 17:45:48,89,2461200.5,1.806806963110265,0.4745796796083865,35.1366718516361,193.4703688972886,135.8174778556413,157.2114523324688,0.0007507179009996064,499496 (2010 MR87),263.1298673412408,2.332468795884779e-06,1.806806963078813,0.4745796795864938,35.13667185389085,193.4703688924868,135.8174778510368,157.2114523624349,-3.692118699660796e-08,-2.0413506218730504e-08,1.1853890853785742e-05,8.892486789591203e-06,-2.1489631762960926e-06,2.3624348841622123e-06,8.892486789591203e-06
286,1.2294271,0.3545467,10.38842,241.00265,245.9192,142.48936,0.7935377788044301,1.6653164211955702,1.3631830360201596,163818 (2003 RX7),163818,20163818,an,APO,Y,18.46,0.386,.0267462,8356,968,0,2003-09-06,2026-07-23,2026-07-24 06:17:49,JPL 196,2461200.5,1.229427086281165,0.3545467137573696,10.38840935317645,241.002658039424,245.9191872083521,142.4893688504475,0.0009246506812356758,(2021 KJ2),306.4296114140448,8.850447500208247e-06,1.229427086284792,0.3545467137194957,10.38840935342975,241.0026580434375,245.9191872004816,142.4893688359745,-1.3715208080355978e-08,1.371949570616593e-08,-1.0646570249406295e-05,8.043437503602036e-06,-1.2799518401607202e-05,8.83597448364526e-06,1.2799518401607202e-05
287,2.8115977,0.6453388,9.76964,79.08291,348.67889,91.86834,0.9971646141992401,4.6260307858007605,4.7144362674436655,(2011 BX10),2011 BX10,50555676,au,APO,Y,18.45,,.0179792,5023,145,0,2010-11-02,2024-08-03,2024-08-03 05:50:04,40,2461200.5,2.811597689665857,0.6453387939149717,9.76965535493164,79.0829973590797,348.6788132297919,91.86833396432854,0.005865396310476278,(2007 XV23),262.3602130045749,-6.035671447079949e-06,3.050196899039007,0.09151927747922302,17.64409226937259,309.3446448117187,282.4254637103987,63.34654522297706,0.23859919903900684,-0.5538195225207769,7.874452269372588,-129.73826518828128,-66.25342628960135,-28.521794777022933,129.73826518828128
288,1.4205196,0.3100408,9.33904,83.16315,337.96093,180.11822,0.98010056680032,1.8609386331996798,1.693054138116323,139622 (2001 QQ142),139622,20139622,an,APO,Y,18.46,,.0110264,9070,1214,0,2001-08-22,2026-06-22,2026-07-14 06:53:22,JPL 221,2461200.5,1.420519551806641,0.310040807786372,9.339036498399585,83.1631499991531,337.9609231292221,180.1182176056626,0.0003888921417270418,(2025 YR3),139.696245457242,-2.394337400346558e-06,1.420519551778294,0.3100408078588101,9.339036497149616,83.1631500006819,337.96092312796,180.1182176654439,-4.822170596163744e-08,7.85881010267886e-09,-3.5028503848621995e-06,6.818936526542529e-10,-6.872040046346228e-06,-2.3345561146470573e-06,6.872040046346228e-06
289,1.9169005,0.6086928,5.82974,188.72262,271.31616,287.56027,0.7500969673335999,3.0837040326664,2.6539904512957184,267729 (2003 FC5),267729,20267729,an,APO,Y,18.46,,.032923,8784,868,0,2002-08-16,2026-09-03,2026-09-04 06:21:47,JPL 126,2461200.5,1.916900499877781,0.6086928575510917,5.829730193575431,188.7225887409751,271.3161919092357,287.5602686077569,0.0022895367076310215,(2008 GK),327.5224328207929,-1.3922431207902264e-06,1.916900500099995,0.6086928575143965,5.829730194010109,188.7225887663022,271.3161918743892,287.5602684913147,9.999512329272875e-11,5.7514396467617246e-08,-9.805989891198408e-06,-3.1233697797006243e-05,3.187438915119856e-05,-1.5086853295542824e-06,3.187438915119856e-05
290,2.2370779,0.7053356,7.30064,21.40878,247.02418,121.10523,0.6591872171567601,3.81496858284324,3.3459670602115725,446791 (1998 SJ70),446791,20446791,an,APO,Y,18.46,,.0272076,9920,279,0,1998-09-26,2025-11-23,2025-12-13 05:24:17,72,2461200.5,2.237077881587514,0.705335588350275,7.300645405225218,21.40877197641099,247.0241941128413,121.105228895585,0.0008560366272915961,(2017 FU64),214.44096859256553,-1.1044149914596346e-06,2.237077881029751,0.7053355883859754,7.300645405948203,21.40877198652796,247.0241941038905,121.1052290633137,-1.8970248927274724e-08,-1.1614024519879251e-08,5.4059482037516204e-06,-8.01347204060221e-06,1.410389049283367e-05,-9.366863196191844e-07,1.410389049283367e-05
291,2.0010871,0.6036324,3.57805,158.02876,300.30027,146.22873,0.79316609121796,3.2090081087820397,2.830733525431735,269690 (1996 RG3),269690,20269690,an,APO,Y,18.47,0.888,.00236638,10195,245,0,1996-09-11,2024-08-10,2024-08-11 05:49:17,56,2461200.5,2.001087107579256,0.6036324331348765,3.578040557741989,158.028601169112,300.3004053661184,146.2287429086402,0.010445354575557675,(2026 EF1),141.17783645662766,1.2908640201203525e-05,2.001087107754631,0.6036324330820123,3.578040555591723,158.0286012082642,300.3004053328862,146.2287428329374,7.754631159428982e-09,3.3082012351748347e-08,-9.444408277214933e-06,-0.00015879173579946837,0.00013533288620237727,1.2832937386519916e-05,0.00015879173579946837
292,1.3473749,0.4608939,2.51747,126.7835,42.72015,112.54924,0.7263780275768899,1.96837177242311,1.5639853441824774,140158 (2001 SX169),140158,20140158,an,APO,Y,18.48,0.566,.0261357,9127,945,0,2001-09-07,2026-09-03,2026-09-04 06:21:23,JPL 198,2461200.5,1.347374880424715,0.460893877083383,2.517472221883361,126.7834943138969,42.72014917952473,112.5492421041617,0.0003119906445032013,(2020 YE5),363.09355857642663,2.1041616946604336e-06,1.347374880394123,0.4608938770429275,2.517472220987302,126.7834943005059,42.72014919339108,112.5492421097416,-1.9605876921957588e-08,-2.2957072520757293e-08,2.220987302070654e-06,-5.699494124655757e-06,-8.066089094427298e-07,2.109741615186067e-06,5.699494124655757e-06
